target_screen_name,target_party,target,source,source_party,label,weight
b_riexinger,The Left,40,279,The Left,Kirsten Tackmann,1
b_riexinger,The Left,40,294,The Left,Lorenz Gösta Beutin,12
b_riexinger,The Left,40,298,The Left,Die Linke Bundestag,15
b_riexinger,The Left,40,32,The Left,Anke Domscheit-Berg,1
b_riexinger,The Left,40,361,The Left,Michel Brandt,4
b_riexinger,The Left,40,375,The Left,Matthias W. Birkwald,4
b_riexinger,The Left,40,382,The Left,Nicole Gohlke,2
b_riexinger,The Left,40,385,The Left,Niema Movassat,6
b_riexinger,The Left,40,390,The Left,Norbert Müller,1
b_riexinger,The Left,40,402,The Left,Pascal Meiser,3
b_riexinger,The Left,40,444,The Left,Sabine Leidig,4
b_riexinger,The Left,40,448,The Left,Simone Barrientos,1
b_riexinger,The Left,40,47,The Left,Stefan Liebich,2
b_riexinger,The Left,40,556,The Left,Hubertus Zdebel,2
b_riexinger,The Left,40,79,The Left,Christine Buchholz,1
b_riexinger,The Left,40,90,The Left,Cornelia Möhring,2
badulrichmartha,Greens,41,100,Greens,Daniela Wagner,1
badulrichmartha,Greens,41,136,Greens,Erhard Grundl,1
badulrichmartha,Greens,41,177,Greens,Katrin Göring-Eckardt,1
badulrichmartha,Greens,41,184,Greens,Die Gruenen Bundestag,4
badulrichmartha,Greens,41,217,Greens,Ingrid Nestle,4
badulrichmartha,Greens,41,256,Greens,Kai Gehring[210],1
badulrichmartha,Greens,41,82,Greens,Christian Kühn,3
baerbelbas,SPD,42,113,SPD,Dirk Wiese,4
baerbelbas,SPD,42,114,SPD,Sabine Dittmar,6
baerbelbas,SPD,42,139,SPD,Saskia Esken,1
baerbelbas,SPD,42,170,SPD,Gabriele Katzmarek,2
baerbelbas,SPD,42,252,Greens,Kordula Schulz-Asche,1
baerbelbas,SPD,42,267,SPD,Katja Mast,3
baerbelbas,SPD,42,275,SPD,Kerstin Griese,5
baerbelbas,SPD,42,304,SPD,Marianne Schieder,1
baerbelbas,SPD,42,325,SPD,Marja-Liisa Völlers,2
baerbelbas,SPD,42,333,SPD,Martin Rosemann,18
baerbelbas,SPD,42,393,SPD,Aydan Özoğuz,1
baerbelbas,SPD,42,4,SPD,Achim Post,1
baerbelbas,SPD,42,434,SPD,Rita Schwarzelühr-Sutter,1
baerbelbas,SPD,42,454,SPD,Sebastian Hartmann,2
baerbelbas,SPD,42,460,SPD,Sönke Rix,3
baerbelbas,SPD,42,461,SPD,Sören Bartol,6
baerbelbas,SPD,42,463,SPD,SPD Bundestag,69
baerbelbas,SPD,42,464,SPD,SPD,17
baerbelbas,SPD,42,502,SPD,Thomas Hitschler,2
baerbelbas,SPD,42,506,SPD,Timon Gremmels,2
baerbelbas,SPD,42,512,SPD,Markus Töns,1
baerbelbas,SPD,42,52,SPD,Bettina Müller,33
baerbelbas,SPD,42,522,SPD,Uli Grötsch,1
baerbelbas,SPD,42,526,SPD,Ulli Nissen,3
baerbelbas,SPD,42,85,SPD,Christian Lange,1
baerbelbas,SPD,42,96,SPD,Dagmar Freitag,1
BaerbelKofler,SPD,43,113,SPD,Dirk Wiese,2
BaerbelKofler,SPD,43,243,SPD,Johannes Schraps,1
BaerbelKofler,SPD,43,256,Greens,Kai Gehring[210],1
BaerbelKofler,SPD,43,293,SPD,Leni Breymaier,1
BaerbelKofler,SPD,43,304,SPD,Marianne Schieder,9
BaerbelKofler,SPD,43,355,SPD,Michelle Müntefering,1
BaerbelKofler,SPD,43,363,SPD,Michael Roth,3
BaerbelKofler,SPD,43,386,SPD,Nils Schmid,2
BaerbelKofler,SPD,43,463,SPD,SPD Bundestag,8
BaerbelKofler,SPD,43,464,SPD,SPD,1
BaerbelKofler,SPD,43,52,SPD,Bettina Müller,2
BaerbelKofler,SPD,43,526,SPD,Ulli Nissen,3
BaerbelKofler,SPD,43,532,SPD,Ute Vogt,1
BaerbelKofler,SPD,43,96,SPD,Dagmar Freitag,2
BeateWaRo,Greens,44,115,Greens,Dieter Janecek,1
Beatrix_vStorch,AfD,45,120,AfD,Rainer Kraft,3
Beatrix_vStorch,AfD,45,127,AfD,Michael Espendiller,8
Beatrix_vStorch,AfD,45,134,AfD,Berengar Elsner von Gronow,53
Beatrix_vStorch,AfD,45,159,AfD,Frank Pasemann,2
Beatrix_vStorch,AfD,45,185,AfD,Götz Frömming,6
Beatrix_vStorch,AfD,45,191,AfD,Harald Weyel,1
Beatrix_vStorch,AfD,45,232,AfD,Joana Cotar,10
Beatrix_vStorch,AfD,45,247,AfD,Jürgen Braun,17
Beatrix_vStorch,AfD,45,303,AfD,Martin Reichardt,1
Beatrix_vStorch,AfD,45,330,AfD,Martin Sichert,3
Beatrix_vStorch,AfD,45,343,AfD,Rüdiger Lucassen,1
Beatrix_vStorch,AfD,45,381,AfD,Nicole Höchst,3
Beatrix_vStorch,AfD,45,389,AfD,Norbert Kleinwächter,1
Beatrix_vStorch,AfD,45,418,AfD,Petr Bystron,6
Beatrix_vStorch,AfD,45,420,AfD,Jürgen Pohl,1
Beatrix_vStorch,AfD,45,422,AfD,Lothar Maier,8
Beatrix_vStorch,AfD,45,431,AfD,René Springer,28
Beatrix_vStorch,AfD,45,432,AfD,Martin Renner,12
Beatrix_vStorch,AfD,45,442,AfD,Sebastian Münzenmaier,4
Beatrix_vStorch,AfD,45,45,AfD,Beatrix von Storch,2
Beatrix_vStorch,AfD,45,451,AfD,Jörg Schneider,148
Beatrix_vStorch,AfD,45,468,AfD,Stephan Brandner,1
Beatrix_vStorch,AfD,45,499,AfD,Thomas Ehrhorn,8
Beatrix_vStorch,AfD,45,507,AfD,Tino Chrupalla,2
Beatrix_vStorch,AfD,45,518,AfD,Udo Hemmelgarn,20
Beatrix_vStorch,AfD,45,531,AfD,Ulrike Schielke-Ziesing,1
Beatrix_vStorch,AfD,45,534,AfD,Uwe Schulz,1
Beatrix_vStorch,AfD,45,6,AfD,AfD,21
Beatrix_vStorch,AfD,45,64,AfD,Matthias Büttner,1
Beatrix_vStorch,AfD,45,7,AfD,AfD Bundestag,6
Beatrix_vStorch,AfD,45,8,AfD,Stephan Protschka,1
Beatrix_vStorch,AfD,45,87,AfD,Christian Wirth,2
Beatrix_vStorch,AfD,45,91,AfD,Corinna Miazga,1
bela_bach,SPD,46,197,FDP,Hartmut Ebbing,1
bela_bach,SPD,46,463,SPD,SPD Bundestag,3
berlinliebich,The Left,47,10,Greens,Agnieszka Brugger,4
berlinliebich,The Left,47,107,The Left,Die Linke,7
berlinliebich,The Left,47,115,Greens,Dieter Janecek,5
berlinliebich,The Left,47,117,The Left,Doris Achelwilm,2
berlinliebich,The Left,47,119,CSU,Dorothee Bär,1
berlinliebich,The Left,47,143,The Left,Fabio De Masi,10
berlinliebich,The Left,47,162,SPD,Frank Schwabe,1
berlinliebich,The Left,47,166,SPD,Fritz Felgentreu,1
berlinliebich,The Left,47,168,The Left,Friedrich Straetmanns,5
berlinliebich,The Left,47,207,The Left,Evrim Sommer,5
berlinliebich,The Left,47,21,The Left,Amira Mohamed Ali,2
berlinliebich,The Left,47,22,The Left,Andreas Wagner (politician),3
berlinliebich,The Left,47,223,The Left,Jan Korte,9
berlinliebich,The Left,47,234,The Left,Jörg Cezanne,3
berlinliebich,The Left,47,251,The Left,Jutta Krellmann,2
berlinliebich,The Left,47,264,Greens,Katja Dörner,1
berlinliebich,The Left,47,266,The Left,Katja Kipping,1
berlinliebich,The Left,47,279,The Left,Kirsten Tackmann,2
berlinliebich,The Left,47,28,The Left,Andrej Hunko,1
berlinliebich,The Left,47,280,SPD,Klaus Mindrup,1
berlinliebich,The Left,47,294,The Left,Lorenz Gösta Beutin,2
berlinliebich,The Left,47,297,The Left,Sören Pellmann,2
berlinliebich,The Left,47,298,The Left,Die Linke Bundestag,163
berlinliebich,The Left,47,300,The Left,Gesine Lötzsch,14
berlinliebich,The Left,47,331,The Left,Martina Renner,1
berlinliebich,The Left,47,338,CDU,Matthias Hauer,1
berlinliebich,The Left,47,340,The Left,Matthias Höhn,1
berlinliebich,The Left,47,375,The Left,Matthias W. Birkwald,1
berlinliebich,The Left,47,382,The Left,Nicole Gohlke,1
berlinliebich,The Left,47,384,SPD,Niels Annen,1
berlinliebich,The Left,47,385,The Left,Niema Movassat,3
berlinliebich,The Left,47,390,The Left,Norbert Müller,2
berlinliebich,The Left,47,40,The Left,Bernd Riexinger,1
berlinliebich,The Left,47,402,The Left,Pascal Meiser,15
berlinliebich,The Left,47,414,CDU,Peter Tauber,1
berlinliebich,The Left,47,416,The Left,Petra Sitte,16
berlinliebich,The Left,47,417,The Left,Petra Pau,22
berlinliebich,The Left,47,430,Greens,Renate Künast,2
berlinliebich,The Left,47,448,The Left,Simone Barrientos,1
berlinliebich,The Left,47,452,SPD,Carsten Schneider,1
berlinliebich,The Left,47,465,SPD,Svenja Stadler,1
berlinliebich,The Left,47,47,The Left,Stefan Liebich,4
berlinliebich,The Left,47,484,The Left,Susanne Ferschl,2
berlinliebich,The Left,47,486,Greens,Sven-Christian Kindler,1
berlinliebich,The Left,47,5,The Left,Achim Kessler,1
berlinliebich,The Left,47,537,The Left,Victor Perli,1
berlinliebich,The Left,47,539,The Left,Kathrin Vogler,2
berlinliebich,The Left,47,90,The Left,Cornelia Möhring,5
BerndBaumannAfD,AfD,48,159,AfD,Frank Pasemann,4
BerndBaumannAfD,AfD,48,185,AfD,Götz Frömming,2
BerndBaumannAfD,AfD,48,303,AfD,Martin Reichardt,1
BerndBaumannAfD,AfD,48,367,AfD,Andreas Mrosek,1
BerndBaumannAfD,AfD,48,422,AfD,Lothar Maier,3
BerndBaumannAfD,AfD,48,432,AfD,Martin Renner,8
BerndBaumannAfD,AfD,48,451,AfD,Jörg Schneider,12
BerndBaumannAfD,AfD,48,468,AfD,Stephan Brandner,1
BerndBaumannAfD,AfD,48,518,AfD,Udo Hemmelgarn,4
BerndBaumannAfD,AfD,48,6,AfD,AfD,2
BerndBaumannAfD,AfD,48,7,AfD,AfD Bundestag,1
BerndWestphal4,SPD,50,113,SPD,Dirk Wiese,1
BerndWestphal4,SPD,50,170,SPD,Gabriele Katzmarek,1
BerndWestphal4,SPD,50,333,SPD,Martin Rosemann,1
BerndWestphal4,SPD,50,463,SPD,SPD Bundestag,4
BerndWestphal4,SPD,50,464,SPD,SPD,1
BerndWestphal4,SPD,50,506,SPD,Timon Gremmels,1
BerndWestphal4,SPD,50,532,SPD,Ute Vogt,1
BerndWestphal4,SPD,50,92,SPD,Christian Petry,1
BetMueller,SPD,52,304,SPD,Marianne Schieder,1
BetMueller,SPD,52,333,SPD,Martin Rosemann,10
BetMueller,SPD,52,463,SPD,SPD Bundestag,16
BetMueller,SPD,52,464,SPD,SPD,7
BetMueller,SPD,52,526,SPD,Ulli Nissen,7
bhoffmann_mdb,Greens,53,115,Greens,Dieter Janecek,4
bhoffmann_mdb,Greens,53,183,Greens,Beate Müller-Gemmeke,3
bhoffmann_mdb,Greens,53,184,Greens,Die Gruenen Bundestag,6
bhoffmann_mdb,Greens,53,217,Greens,Ingrid Nestle,1
bhoffmann_mdb,Greens,53,249,Greens,Julia Verlinden,1
bhoffmann_mdb,Greens,53,252,Greens,Kordula Schulz-Asche,1
bhoffmann_mdb,Greens,53,264,Greens,Katja Dörner,1
bhoffmann_mdb,Greens,53,278,Greens,Kirsten Kappert-Gonther,1
bhoffmann_mdb,Greens,53,284,Greens,Konstantin von Notz,1
bhoffmann_mdb,Greens,53,309,Greens,Manuela Rottmann,1
bhoffmann_mdb,Greens,53,323,Greens,Maria Klein-Schmeink,1
bhoffmann_mdb,Greens,53,337,Greens,Matthias Gastel,1
bhoffmann_mdb,Greens,53,397,Greens,Oliver Krischer,1
bhoffmann_mdb,Greens,53,476,Greens,Steffi Lemke,1
bhoffmann_mdb,Greens,53,480,Greens,Stephan Kühn,1
bhoffmann_mdb,Greens,53,486,Greens,Sven-Christian Kindler,2
bhoffmann_mdb,Greens,53,53,Greens,Bettina Hoffmann,1
bhoffmann_mdb,Greens,53,545,Greens,Wolfgang Strengmann-Kuhn,4
Birke_Bull,The Left,54,279,The Left,Kirsten Tackmann,1
Birke_Bull,The Left,54,297,The Left,Sören Pellmann,1
Birke_Bull,The Left,54,298,The Left,Die Linke Bundestag,20
Birke_Bull,The Left,54,382,The Left,Nicole Gohlke,4
Birke_Bull,The Left,54,402,The Left,Pascal Meiser,1
Birke_Bull,The Left,54,416,The Left,Petra Sitte,9
Birke_Bull,The Left,54,417,The Left,Petra Pau,1
Birke_Bull,The Left,54,448,The Left,Simone Barrientos,1
BraFDP,FDP,56,104,FDP,Daniel Föst,2
BraFDP,FDP,56,149,FDP,FDP Bundestag,7
BraFDP,FDP,56,163,FDP,Frank Sitta,2
BraFDP,FDP,56,192,FDP,Thomas Hacker,1
BraFDP,FDP,56,197,FDP,Hartmut Ebbing,1
BraFDP,FDP,56,212,FDP,Christoph Hoffmann,2
BraFDP,FDP,56,253,FDP,Katharina Willkomm,2
BraFDP,FDP,56,282,FDP,Lukas Köhler,1
BraFDP,FDP,56,333,SPD,Martin Rosemann,1
BraFDP,FDP,56,428,FDP,Hagen Reinhold,2
BraFDP,FDP,56,494,FDP,Thomas Sattelberger,1
BraFDP,FDP,56,67,FDP,Christian Jung,2
BraFDP,FDP,56,68,FDP,Christian Lindner,1
BraFDP,FDP,56,72,FDP,Carina Konrad,4
BraFDP,FDP,56,97,FDP,Daniela Kluckert,3
BriHasselmann,Greens,59,10,Greens,Agnieszka Brugger,15
BriHasselmann,Greens,59,100,Greens,Daniela Wagner,2
BriHasselmann,Greens,59,106,Greens,Die Gruenen,3
BriHasselmann,Greens,59,115,Greens,Dieter Janecek,9
BriHasselmann,Greens,59,123,CDU,Andreas Nick,4
BriHasselmann,Greens,59,129,Greens,Harald Ebner,4
BriHasselmann,Greens,59,131,Greens,Ekin Deligöz,3
BriHasselmann,Greens,59,136,Greens,Erhard Grundl,12
BriHasselmann,Greens,59,146,Greens,Franziska Brantner,4
BriHasselmann,Greens,59,153,Greens,Filiz Polat,3
BriHasselmann,Greens,59,155,FDP,Florian Toncar,1
BriHasselmann,Greens,59,168,The Left,Friedrich Straetmanns,1
BriHasselmann,Greens,59,177,Greens,Katrin Göring-Eckardt,8
BriHasselmann,Greens,59,182,Greens,Claudia Müller,3
BriHasselmann,Greens,59,183,Greens,Beate Müller-Gemmeke,27
BriHasselmann,Greens,59,184,Greens,Die Gruenen Bundestag,71
BriHasselmann,Greens,59,217,Greens,Ingrid Nestle,3
BriHasselmann,Greens,59,218,Greens,Irene Mihalic,16
BriHasselmann,Greens,59,249,Greens,Julia Verlinden,1
BriHasselmann,Greens,59,252,Greens,Kordula Schulz-Asche,12
BriHasselmann,Greens,59,256,Greens,Kai Gehring[210],24
BriHasselmann,Greens,59,263,Greens,Katharina Dröge,12
BriHasselmann,Greens,59,264,Greens,Katja Dörner,4
BriHasselmann,Greens,59,265,Greens,Katja Keul,13
BriHasselmann,Greens,59,278,Greens,Kirsten Kappert-Gonther,2
BriHasselmann,Greens,59,284,Greens,Konstantin von Notz,66
BriHasselmann,Greens,59,295,Greens,Canan Bayram,1
BriHasselmann,Greens,59,299,Greens,Lisa Paus,19
BriHasselmann,Greens,59,3,Greens,Annalena Baerbock,12
BriHasselmann,Greens,59,304,SPD,Marianne Schieder,2
BriHasselmann,Greens,59,309,Greens,Manuela Rottmann,17
BriHasselmann,Greens,59,321,Greens,Margarete Bause,3
BriHasselmann,Greens,59,322,Greens,Margit Stumpp,3
BriHasselmann,Greens,59,323,Greens,Maria Klein-Schmeink,13
BriHasselmann,Greens,59,326,Greens,Markus Kurth,1
BriHasselmann,Greens,59,33,Greens,Anna Christmann,2
BriHasselmann,Greens,59,335,FDP,Marie-Agnes Strack-Zimmermann,3
BriHasselmann,Greens,59,337,Greens,Matthias Gastel,2
BriHasselmann,Greens,59,351,CDU,Michael Meister,1
BriHasselmann,Greens,59,365,Greens,Monika Lazar,4
BriHasselmann,Greens,59,397,Greens,Oliver Krischer,2
BriHasselmann,Greens,59,398,FDP,Oliver Luksic,1
BriHasselmann,Greens,59,400,Greens,Ottmar von Holtz,1
BriHasselmann,Greens,59,42,SPD,Bärbel Bas,1
BriHasselmann,Greens,59,430,Greens,Renate Künast,10
BriHasselmann,Greens,59,450,Greens,Stefan Schmidt,5
BriHasselmann,Greens,59,469,Greens,Stefan Gelbhaar,1
BriHasselmann,Greens,59,476,Greens,Steffi Lemke,10
BriHasselmann,Greens,59,479,CDU,Sebastian Steineke,1
BriHasselmann,Greens,59,480,Greens,Stephan Kühn,8
BriHasselmann,Greens,59,486,Greens,Sven-Christian Kindler,8
BriHasselmann,Greens,59,487,Greens,Sven Lehmann,5
BriHasselmann,Greens,59,517,CDU,Tankred Schipanski,1
BriHasselmann,Greens,59,52,SPD,Bettina Müller,1
BriHasselmann,Greens,59,53,Greens,Bettina Hoffmann,3
BriHasselmann,Greens,59,536,Greens,Uwe Kekeritz,1
BriHasselmann,Greens,59,545,Greens,Wolfgang Strengmann-Kuhn,25
BriHasselmann,Greens,59,78,Greens,Cem Özdemir,4
BriHasselmann,Greens,59,80,Greens,Charlotte Schneidewind-Hartnagel,1
BriHasselmann,Greens,59,82,Greens,Christian Kühn,62
BriHasselmann,Greens,59,93,Greens,Corinna Rüffer,1
BrittaDassler,FDP,60,147,FDP,FDP,1
BrittaDassler,FDP,60,149,FDP,FDP Bundestag,4
BrittaDassler,FDP,60,205,FDP,Markus Herbrand,1
BrittaDassler,FDP,60,428,FDP,Hagen Reinhold,1
BrittaDassler,FDP,60,68,FDP,Christian Lindner,1
BrunnerGanzOhr,SPD,61,463,SPD,SPD Bundestag,5
BrunnerGanzOhr,SPD,61,483,SPD,Mathias Stein,1
BrunnerGanzOhr,SPD,61,52,SPD,Bettina Müller,2
bstrasser,FDP,62,104,FDP,Daniel Föst,4
bstrasser,FDP,62,147,FDP,FDP,2
bstrasser,FDP,62,149,FDP,FDP Bundestag,47
bstrasser,FDP,62,166,SPD,Fritz Felgentreu,1
bstrasser,FDP,62,182,Greens,Claudia Müller,1
bstrasser,FDP,62,192,FDP,Thomas Hacker,1
bstrasser,FDP,62,212,FDP,Christoph Hoffmann,2
bstrasser,FDP,62,213,FDP,Reinhard Houben,1
bstrasser,FDP,62,225,FDP,Jens Brandenburg,6
bstrasser,FDP,62,237,FDP,Johannes Vogel,2
bstrasser,FDP,62,268,FDP,Katja Suding,1
bstrasser,FDP,62,282,FDP,Lukas Köhler,1
bstrasser,FDP,62,283,FDP,Konstantin Kuhle,1
bstrasser,FDP,62,284,Greens,Konstantin von Notz,2
bstrasser,FDP,62,296,FDP,Linda Teuteberg,3
bstrasser,FDP,62,335,FDP,Marie-Agnes Strack-Zimmermann,7
bstrasser,FDP,62,353,FDP,Christoph Meyer,1
bstrasser,FDP,62,356,FDP,Michael Georg Link,1
bstrasser,FDP,62,380,FDP,Nicole Bauer,1
bstrasser,FDP,62,398,FDP,Oliver Luksic,3
bstrasser,FDP,62,399,FDP,Otto Fricke,1
bstrasser,FDP,62,401,FDP,Pascal Kober,1
bstrasser,FDP,62,413,FDP,Peter Heidt,1
bstrasser,FDP,62,428,FDP,Hagen Reinhold,8
bstrasser,FDP,62,446,FDP,Sandra Weeser,1
bstrasser,FDP,62,467,FDP,Bettina Stark-Watzinger,1
bstrasser,FDP,62,505,FDP,Till Mansmann,1
bstrasser,FDP,62,527,FDP,Andrew Ullmann,1
bstrasser,FDP,62,60,FDP,Britta Dassler,1
bstrasser,FDP,62,63,FDP,Sandra Bubendorfer-Licht,2
bstrasser,FDP,62,67,FDP,Christian Jung,7
bstrasser,FDP,62,68,FDP,Christian Lindner,2
bstrasser,FDP,62,72,FDP,Carina Konrad,2
bstrasser,FDP,62,83,FDP,Christian Dürr,1
bstrasser,FDP,62,97,FDP,Daniela Kluckert,2
Bubendorferfdp,FDP,63,192,FDP,Thomas Hacker,1
Bubendorferfdp,FDP,63,383,FDP,Nicole Westig,1
Bubendorferfdp,FDP,63,62,FDP,Benjamin Strasser,2
busen_mdb,FDP,65,212,FDP,Christoph Hoffmann,1
busen_mdb,FDP,65,481,FDP,Stephan Thomae,1
busen_mdb,FDP,65,67,FDP,Christian Jung,1
busen_mdb,FDP,65,72,FDP,Carina Konrad,1
c_bernstiel,CDU,66,77,CDU,CDU CSU Bundestag,1
c_jung77,FDP,67,1,FDP,Martin Neumann,1
c_jung77,FDP,67,116,FDP,Bijan Djir-Sarai,1
c_jung77,FDP,67,141,FDP,Michael Theurer,3
c_jung77,FDP,67,147,FDP,FDP,3
c_jung77,FDP,67,149,FDP,FDP Bundestag,23
c_jung77,FDP,67,155,FDP,Florian Toncar,2
c_jung77,FDP,67,163,FDP,Frank Sitta,1
c_jung77,FDP,67,192,FDP,Thomas Hacker,1
c_jung77,FDP,67,212,FDP,Christoph Hoffmann,4
c_jung77,FDP,67,225,FDP,Jens Brandenburg,1
c_jung77,FDP,67,271,FDP,Katrin Helling-Plahr,3
c_jung77,FDP,67,296,FDP,Linda Teuteberg,2
c_jung77,FDP,67,32,The Left,Anke Domscheit-Berg,1
c_jung77,FDP,67,322,Greens,Margit Stumpp,1
c_jung77,FDP,67,353,FDP,Christoph Meyer,2
c_jung77,FDP,67,369,FDP,Manfred Todtenhausen,1
c_jung77,FDP,67,398,FDP,Oliver Luksic,3
c_jung77,FDP,67,413,FDP,Peter Heidt,1
c_jung77,FDP,67,428,FDP,Hagen Reinhold,2
c_jung77,FDP,67,433,FDP,Bernd Reuther,1
c_jung77,FDP,67,446,FDP,Sandra Weeser,1
c_jung77,FDP,67,486,Greens,Sven-Christian Kindler,1
c_jung77,FDP,67,62,FDP,Benjamin Strasser,1
c_jung77,FDP,67,67,FDP,Christian Jung,1
c_jung77,FDP,67,68,FDP,Christian Lindner,1
c_jung77,FDP,67,69,FDP,Christine Aschenberg-Dugnus,1
c_jung77,FDP,67,72,FDP,Carina Konrad,3
c_lindner,FDP,68,1,FDP,Martin Neumann,6
c_lindner,FDP,68,104,FDP,Daniel Föst,43
c_lindner,FDP,68,116,FDP,Bijan Djir-Sarai,36
c_lindner,FDP,68,141,FDP,Michael Theurer,3
c_lindner,FDP,68,142,FDP,Frank Schäffler,3
c_lindner,FDP,68,147,FDP,FDP,413
c_lindner,FDP,68,148,FDP,Katja Hessel,2
c_lindner,FDP,68,149,FDP,FDP Bundestag,29
c_lindner,FDP,68,155,FDP,Florian Toncar,9
c_lindner,FDP,68,163,FDP,Frank Sitta,19
c_lindner,FDP,68,169,FDP,Gerald Ullrich,4
c_lindner,FDP,68,17,FDP,Alexander Müller,21
c_lindner,FDP,68,189,FDP,Gyde Jensen,12
c_lindner,FDP,68,192,FDP,Thomas Hacker,7
c_lindner,FDP,68,197,FDP,Hartmut Ebbing,2
c_lindner,FDP,68,204,SPD,Wolfgang Hellmich,1
c_lindner,FDP,68,205,FDP,Markus Herbrand,13
c_lindner,FDP,68,212,FDP,Christoph Hoffmann,10
c_lindner,FDP,68,213,FDP,Reinhard Houben,18
c_lindner,FDP,68,225,FDP,Jens Brandenburg,26
c_lindner,FDP,68,226,FDP,Jens Beeck,2
c_lindner,FDP,68,228,CDU,Jens Spahn,1
c_lindner,FDP,68,237,FDP,Johannes Vogel,9
c_lindner,FDP,68,245,FDP,Judith Skudelny,3
c_lindner,FDP,68,253,FDP,Katharina Willkomm,1
c_lindner,FDP,68,268,FDP,Katja Suding,16
c_lindner,FDP,68,271,FDP,Katrin Helling-Plahr,17
c_lindner,FDP,68,282,FDP,Lukas Köhler,16
c_lindner,FDP,68,283,FDP,Konstantin Kuhle,25
c_lindner,FDP,68,288,FDP,Alexander Graf Lambsdorff,16
c_lindner,FDP,68,296,FDP,Linda Teuteberg,1
c_lindner,FDP,68,310,FDP,Manuel Höferlin,4
c_lindner,FDP,68,316,FDP,Marco Buschmann,15
c_lindner,FDP,68,318,FDP,Marcus Faber,25
c_lindner,FDP,68,324,CDU,Marian Wendt,1
c_lindner,FDP,68,335,FDP,Marie-Agnes Strack-Zimmermann,18
c_lindner,FDP,68,341,FDP,Matthias Nölke,4
c_lindner,FDP,68,346,FDP,Karsten Klein,8
c_lindner,FDP,68,353,FDP,Christoph Meyer,25
c_lindner,FDP,68,356,FDP,Michael Georg Link,7
c_lindner,FDP,68,368,FDP,Matthias Seestern-Pauly,8
c_lindner,FDP,68,369,FDP,Manfred Todtenhausen,30
c_lindner,FDP,68,372,FDP,Roman Müller-Böhm,6
c_lindner,FDP,68,380,FDP,Nicole Bauer,23
c_lindner,FDP,68,383,FDP,Nicole Westig,3
c_lindner,FDP,68,394,FDP,Olaf in der Beek,22
c_lindner,FDP,68,398,FDP,Oliver Luksic,217
c_lindner,FDP,68,399,FDP,Otto Fricke,4
c_lindner,FDP,68,401,FDP,Pascal Kober,2
c_lindner,FDP,68,413,FDP,Peter Heidt,11
c_lindner,FDP,68,428,FDP,Hagen Reinhold,100
c_lindner,FDP,68,429,FDP,Renata Alt,12
c_lindner,FDP,68,433,FDP,Bernd Reuther,14
c_lindner,FDP,68,446,FDP,Sandra Weeser,34
c_lindner,FDP,68,467,FDP,Bettina Stark-Watzinger,6
c_lindner,FDP,68,481,FDP,Stephan Thomae,5
c_lindner,FDP,68,494,FDP,Thomas Sattelberger,2
c_lindner,FDP,68,505,FDP,Till Mansmann,6
c_lindner,FDP,68,515,FDP,Torsten Herbst,7
c_lindner,FDP,68,517,CDU,Tankred Schipanski,1
c_lindner,FDP,68,523,FDP,Ulla Ihnen,10
c_lindner,FDP,68,527,FDP,Andrew Ullmann,14
c_lindner,FDP,68,530,FDP,Ulrich Lechte,3
c_lindner,FDP,68,553,FDP,Wieland Schinnenburg,1
c_lindner,FDP,68,56,FDP,Mario Brandenburg,4
c_lindner,FDP,68,60,FDP,Britta Dassler,7
c_lindner,FDP,68,62,FDP,Benjamin Strasser,17
c_lindner,FDP,68,63,FDP,Sandra Bubendorfer-Licht,12
c_lindner,FDP,68,65,FDP,Karlheinz Busen,1
c_lindner,FDP,68,67,FDP,Christian Jung,89
c_lindner,FDP,68,69,FDP,Christine Aschenberg-Dugnus,8
c_lindner,FDP,68,72,FDP,Carina Konrad,57
c_lindner,FDP,68,81,FDP,Christian Sauter,13
c_lindner,FDP,68,83,FDP,Christian Dürr,18
c_lindner,FDP,68,88,FDP,Carl-Julius Cronenberg,1
c_lindner,FDP,68,9,FDP,Grigorios Aggelidis,10
c_lindner,FDP,68,97,FDP,Daniela Kluckert,30
cad59,FDP,69,149,FDP,FDP Bundestag,10
cad59,FDP,69,205,FDP,Markus Herbrand,1
cad59,FDP,69,316,FDP,Marco Buschmann,1
cad59,FDP,69,353,FDP,Christoph Meyer,2
cad59,FDP,69,383,FDP,Nicole Westig,1
cad59,FDP,69,398,FDP,Oliver Luksic,3
cad59,FDP,69,428,FDP,Hagen Reinhold,1
cad59,FDP,69,527,FDP,Andrew Ullmann,1
cad59,FDP,69,67,FDP,Christian Jung,2
cad59,FDP,69,72,FDP,Carina Konrad,1
CanselK,SPD,70,166,SPD,Fritz Felgentreu,1
CanselK,SPD,70,215,SPD,Hubertus Heil,1
CanselK,SPD,70,280,SPD,Klaus Mindrup,1
CanselK,SPD,70,301,SPD,Lothar Binding,1
CanselK,SPD,70,304,SPD,Marianne Schieder,1
CanselK,SPD,70,333,SPD,Martin Rosemann,1
CanselK,SPD,70,392,SPD,Mahmut Özdemir,1
CanselK,SPD,70,461,SPD,Sören Bartol,2
CanselK,SPD,70,463,SPD,SPD Bundestag,13
CanselK,SPD,70,464,SPD,SPD,14
CanselK,SPD,70,52,SPD,Bettina Müller,1
CanselK,SPD,70,522,SPD,Uli Grötsch,1
CanselK,SPD,70,526,SPD,Ulli Nissen,3
CanselK,SPD,70,98,SPD,Daniela Kolbe,1
